q_AgBehenateLaB6_0059_C	r_AgBehenateLaB6_0059_C	s_AgBehenateLaB6_0059_C	w_AgBehenateLaB6_0059_C
6.3650694	484.332	1.0811428	0.0081083607
6.3675871	484.23834	0.95321852	0.0081066443
6.3701043	484.51642	0.97820407	0.0081052259
6.3726215	484.91644	0.93837643	0.0081035402
6.3751388	485.02142	0.9427076	0.0081018545
6.3776565	484.62775	0.98382008	0.0081001688
6.3801737	484.67258	1.0195372	0.0080985129
6.3826909	483.65286	1.0437527	0.0080970339
6.3852081	484.91779	0.84763759	0.0080956146
6.3877254	483.86819	0.87440372	0.0080936924
6.3902431	484.82828	1.0203182	0.0080922432
6.3927603	484.20822	0.92252636	0.0080905575
6.3952775	485.50891	0.91204464	0.0080888718
6.3977947	487.44977	1.0897316	0.0080871861
6.4003124	484.93707	1.0588096	0.008085737
6.4028296	487.79324	0.98834634	0.008084082
6.4053469	487.36444	0.94413024	0.0080826329
6.4078641	489.16089	1.0161982	0.0080809472
6.4103813	490.14786	1.1102563	0.0080792606
6.412899	492.34387	1.0305929	0.0080776056
6.4154162	500.56424	0.93951857	0.0080761565
6.4179335	519.12744	1.9422507	0.0080744708
6.4204507	566.81091	3.8506112	0.0080727851
6.4229684	748.74841	24.017881	0.008071336
6.4254856	1075.2661	58.324516	0.0080694137
6.4280028	1063.7494	30.013067	0.0080679646
6.4305201	1175.8438	33.823597	0.0080663096
6.4330378	1332.5197	64.457542	0.0080648595
6.435555	1429.9062	133.5533	0.0080631739
6.4380722	1034.1526	67.281357	0.0080617247
6.4405894	782.66364	15.667402	0.0080597727
6.4431067	703.78864	17.872679	0.0080583533
6.4456244	605.85864	8.8828659	0.0080566676
6.4481416	537.56335	3.3189688	0.0080549819
6.4506588	507.03217	1.2074045	0.0080532962
6.453176	494.63855	0.95909441	0.0080516106
6.4556937	490.81799	1.0155861	0.0080501921
6.4582109	487.57455	1.015771	0.0080485065
6.4607282	487.82922	1.0084666	0.0080470573
6.4632454	484.20743	1.1130388	0.0080451351
6.4657626	483.8689	0.9423579	0.0080436859
6.4682803	484.51816	0.92151314	0.0080420002
6.4707975	483.16568	0.97477216	0.0080403145
6.4733148	484.078	0.97835547	0.0080388645
6.475832	483.20691	0.97021407	0.0080372095
6.4783497	486.5593	1.1106787	0.0080354931
6.4808669	484.34793	1.0062892	0.0080340747
6.4833841	483.38269	1.0609475	0.0080321524
6.4859014	485.8472	2.2993653	0.0080309398
6.4884186	482.05035	0.97128338	0.0080292542
6.4909363	483.22958	0.94102407	0.0080273319
6.4934535	478.45493	1.0066806	0.0080259126
6.4959707	481.19974	0.86695379	0.0080241971
6.4984879	481.17123	0.94043458	0.0080225412
6.5010056	481.09375	0.97237861	0.0080208555
6.5035229	481.18439	0.9036693	0.0080191698
6.5060401	479.71622	0.97033602	0.0080174841
6.5085573	482.40619	0.96818715	0.008016035
6.5110745	482.75229	0.99433041	0.0080145858
6.5135922	480.52292	0.94292605	0.0080126636
6.5161095	481.58173	0.93355584	0.0080110086
6.5186267	479.96356	0.91395408	0.0080095595
6.5211439	481.93561	1.0389152	0.0080081103
6.5236616	480.83746	0.93591779	0.0080061881
6.5261788	482.21472	0.98781747	0.0080047389
6.5286961	479.68369	0.89960796	0.0080028167
6.5312133	480.4993	1.0106865	0.0080013974
6.5337305	479.65506	1.0442635	0.0079997117
6.5362482	479.66272	1.0029151	0.0079982625
6.5387654	478.83972	0.97324073	0.0079965461
6.5412827	481.66309	0.8081609	0.0079946546
6.5437999	480.38849	0.90718234	0.0079931747
6.5463176	479.59097	0.96770281	0.0079915198
6.5488348	480.14975	1.0121611	0.0079898341
6.551352	479.07974	0.9413951	0.0079884157
6.5538692	481.20837	1.028753	0.0079866992
6.5563865	481.00244	1.0396743	0.0079850443
6.5589042	479.90384	0.97304487	0.0079833278
6.5614214	479.46732	0.91887182	0.0079816421
6.5639386	479.63333	1.0079746	0.0079799863
6.5664558	480.40738	0.98992604	0.0079785371
6.5689735	482.19537	0.99522305	0.0079768514
6.5714908	479.95035	0.99395776	0.0079751965
6.574008	480.06995	1.0868248	0.0079735108
6.5765252	483.11823	0.94670045	0.0079720616
6.5790429	479.13806	0.94548768	0.0079703759
6.5815601	480.4707	1.0228353	0.0079684537
6.5840774	482.71622	0.88682222	0.0079670046
6.5865946	480.56821	0.84224844	0.0079653189
6.5891118	483.63589	1.0309364	0.0079636332
6.5916295	486.53241	1.0961533	0.007962184
6.5941467	498.77905	2.6570637	0.0079602916
6.596664	530.67957	9.9883041	0.0079585761
6.5991812	615.42822	30.517538	0.0079571567
6.6016989	676.65375	16.383986	0.0079554711
6.6042161	709.59418	15.036269	0.0079537854
6.6067333	771.73938	27.373913	0.0079520997
6.6092505	734.03906	14.267808	0.0079506505
6.6117678	769.94702	32.661343	0.0079487283
6.6142855	734.46625	22.991459	0.0079470733
6.6168027	658.77997	18.512981	0.0079456242
6.6193199	600.73907	12.691723	0.0079439385
6.6218371	537.62115	3.3881731	0.0079422221
6.6243548	504.62357	1.8282896	0.0079405671
6.6268721	492.49896	1.2012192	0.0079388814
6.6293893	482.2164	0.91571498	0.0079372255
6.6319065	480.75656	1.0463235	0.00793551
6.6344237	480.69144	1.0211979	0.0079338243
6.6369414	479.77728	1.0668517	0.007932405
6.6394587	477.7699	0.9801265	0.0079306886
6.6419759	477.79633	0.94861746	0.0079290029
6.6444931	478.06104	0.97027886	0.0079273172
6.6470108	477.82156	0.9998861	0.0079256622
6.649528	476.87854	1.0884616	0.0079242131
6.6520452	478.164	0.90123296	0.0079225274
6.6545625	477.93243	0.88007408	0.0079208417
6.6570797	477.07605	1.0310358	0.007919156
6.6595974	476.59787	0.99162042	0.007917501
6.6621146	478.91495	0.98620498	0.0079157846
6.6646318	478.58472	0.97872788	0.0079140989
6.6671491	477.82953	0.9765659	0.0079126796
6.6696668	479.14471	0.88987732	0.0079107275
6.672184	476.76062	0.95513242	0.0079090726
6.6747012	477.22934	0.97693723	0.0079076532
6.6772184	475.29645	0.94200152	0.0079059368
6.6797357	476.17184	0.96351355	0.0079042511
6.6822534	477.33118	0.88163942	0.0079025961
6.6847706	475.69284	0.96216565	0.0079008797
6.6872878	475.78604	0.96530807	0.0078992248
6.689805	476.79056	0.88660276	0.0078975391
6.6923227	475.237	0.90922016	0.0078960899
6.69484	476.90274	0.96294874	0.0078941677
6.6973572	476.43039	0.92499346	0.0078927185
6.6998744	475.12256	0.98316395	0.0078907963
6.7023916	474.50165	0.84648287	0.0078891106
6.7049093	473.91376	0.99380541	0.0078876615
6.7074265	475.66309	0.94106013	0.0078860056
6.7099438	477.86356	0.8691501	0.0078842901
6.712461	477.55423	0.90642959	0.0078826342
6.7149787	475.60648	0.92651957	0.0078809187
6.7174959	474.642	0.90085536	0.0078792628
6.7200131	475.40887	0.94029832	0.0078775771
6.7225304	476.7988	0.91937995	0.0078758914
6.7250481	476.69916	1.0100166	0.0078744423
6.7275653	476.50876	0.91013891	0.0078725507
6.7300825	476.35571	0.95631814	0.0078708343
6.7325997	476.86856	1.0848814	0.0078691794
6.735117	477.4216	0.99094868	0.0078677302
6.7376347	475.67383	0.91399789	0.007865808
6.7401519	477.57797	0.95829636	0.0078643588
6.7426691	475.93268	0.92422158	0.0078624366
6.7451863	477.33777	0.92443699	0.0078609874
6.747704	477.15997	0.95758069	0.0078590652
6.7502213	476.38004	0.91663378	0.0078576459
6.7527385	477.50195	0.91993272	0.0078559304
6.7552557	478.7861	0.94926548	0.0078542447
6.7577729	480.19525	0.93502223	0.0078525888
6.7602906	482.55286	0.9363265	0.0078506665
6.7628078	483.58347	0.96451879	0.0078492174
6.7653251	493.47348	1.210488	0.0078475317
6.7678423	519.34723	4.0293093	0.007845846
6.77036	652.97253	35.995178	0.0078441603
6.7728772	742.86749	44.459263	0.0078424746
6.7753944	745.60925	21.233772	0.0078408197
6.7779117	894.82007	52.252674	0.007839134
6.7804289	959.09247	56.540699	0.0078376848
6.7829466	1348.1738	268.25519	0.0078357626
6.7854638	1301.9274	252.30153	0.0078340461
6.787981	739.66937	37.097565	0.0078323605
6.7904983	702.49628	48.3195	0.0078307055
6.793016	588.09314	16.61965	0.0078292564
6.7955332	516.87494	3.2240136	0.0078273341
6.7980504	488.82217	1.1454695	0.0078256484
6.8005676	481.71307	0.98896593	0.0078241993
6.8030849	477.5412	0.95784563	0.0078223068
6.8056026	477.76541	0.8525461	0.0078206211
6.8081198	476.94196	0.96248269	0.0078189354
6.810637	474.9747	0.95068389	0.0078172497
6.8131542	476.1749	0.9028396	0.0078158006
6.8156719	474.70767	0.9331252	0.0078141149
6.8181891	477.26791	1.0345899	0.00781246
6.8207064	477.33261	0.93721461	0.0078107435
6.8232236	474.63074	0.98403621	0.0078090886
6.8257408	473.99228	0.90329105	0.0078071663
6.8282585	473.71643	0.95754403	0.0078057167
6.8307757	472.65207	0.83500665	0.0078040008
6.833293	475.97498	0.9323312	0.0078021092
6.8358102	474.25131	0.89542711	0.0078004235
6.8383279	475.25351	0.9763478	0.0077989739
6.8408451	476.64743	0.98479891	0.0077972882
6.8433623	474.90933	1.0238196	0.007795366
6.8458796	474.91537	0.96719646	0.0077936803
6.8483973	474.75809	1.0121633	0.0077922312
6.8509145	477.10419	0.95672232	0.0077903089
6.8534317	474.10437	0.95745164	0.007788654
6.8559489	473.2168	0.92950505	0.0077869683
6.8584661	475.50647	0.99139094	0.0077852826
6.8609838	473.70572	0.95828867	0.0077835969
6.8635011	474.8125	0.93800694	0.0077821473
6.8660183	476.53992	0.9255693	0.007780225
6.8685355	475.14996	0.97335756	0.0077785393
6.8710532	472.88489	0.9146536	0.0077768536
6.8735704	474.66852	1.0151931	0.0077751679
6.8760877	473.19019	0.94050723	0.0077734822
6.8786049	475.81204	0.92390835	0.0077717965
6.8811221	473.52081	0.973948	0.0077701416
6.8836398	475.36111	0.88378376	0.0077684559
6.886157	474.48889	0.93240392	0.0077667697
6.8886743	474.94467	0.98953837	0.0077648479
6.8911915	473.83774	0.93006182	0.0077631623
6.8937092	473.48895	0.8886565	0.0077617127
6.8962264	473.65442	0.8624019	0.007760027
6.8987436	474.85455	0.91789532	0.0077583413
6.9012609	476.26324	1.0449657	0.0077566556
6.9037781	474.44244	1.0293297	0.0077547333
6.9062958	473.11975	1.0142436	0.0077532842
6.908813	475.76724	1.020884	0.0077515985
6.9113302	475.17984	1.1246995	0.0077496762
6.9138474	475.54453	0.93411273	0.0077482574
6.9163651	477.72882	0.8857916	0.0077463356
6.9188824	476.785	0.98052263	0.0077446499
6.9213996	477.59756	0.91719049	0.0077429945
6.9239168	479.20218	0.95040148	0.007741278
6.926434	482.17557	0.96406931	0.0077395923
6.9289517	490.3364	1.0070831	0.0077379374
6.931469	502.09308	1.1725272	0.0077359849
6.9339862	533.89447	2.5655921	0.0077342992
6.9365034	641.87457	7.9416475	0.0077326135
6.9390211	901.51172	41.039898	0.0077311639
6.9415383	1088.9658	43.653835	0.0077295089
6.9440556	1145.6434	36.036564	0.0077278232
6.9465728	1230.2422	50.887711	0.007725901
6.94909	1273.0297	93.929169	0.0077242153
6.9516077	1494.9265	216.76385	0.0077225296
6.9541249	872.61664	23.295916	0.0077208439
6.9566422	835.29163	48.803131	0.0077191885
6.9591594	964.48737	101.36467	0.0077175028
6.9616771	628.7373	24.257824	0.0077158171
6.9641943	530.72211	4.0142426	0.0077138948
6.9667115	493.99127	0.96370155	0.0077121789
6.9692287	483.31583	1.1161029	0.0077105234
6.971746	477.01575	2.2041562	0.0077090743
6.9742637	470.08221	3.2849045	0.0077073886
6.9767809	473.91568	6.6222272	0.0077054664
6.9792981	479.31915	14.739797	0.0077037807
6.9818153	452.53806	8.8713017	0.007702095
